uuid,申請年度,項次,業者名稱,電廠名稱,施工取得日期,土地面積,裝置容量,縣市,鄉鎮區,地段,地號
cf0af361-021c-4b50-a127-06b19ee23e94,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,167
517c34b9-2126-47aa-bee4-6f703ea15560,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,168
22dfb195-ba0b-4e61-86f7-20a88596d0f2,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,169
c0e91ce5-03a6-48fa-8593-b6de16324cc7,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,170
5a97af67-c193-47df-9782-9fbcc7f07552,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,177
2d2f7de4-ace8-4b45-893e-c9a45b414f02,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,178
75847113-de77-4a45-900a-52b064c6dbb0,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,179
5f2e2108-b644-43f5-a265-e4f29697245f,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,180
1727a7b1-4683-4a37-8fe3-77f79ebda707,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,181
b496c567-0110-4c20-890b-a56058137639,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,182
88fd875d-20a3-4809-990a-98777b5243d2,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,184
1fdeca4a-de0c-407a-9003-697c7868470c,109,55,台泥嘉謙綠能股份有限公司,"嘉義縣義竹鄉（西後寮段、龍蛟潭段龍蛟 小段）及布袋鎮（上江山段）44.503MWp 太陽光電發電系統工程」(第一期工程8.5974MWp)",109/10/20,118630.57,8597.4,嘉義縣,布袋鎮,上江山,191
47dbcd9e-9448-42c5-9669-52da14f1bee2,109,56,得禾能源股份有限公司,雲林一期太陽光電發電業電廠(屋頂型),109/10/19,1639,88.04,雲林縣,林內鄉,新興段,1443
e4da0c22-d889-4c34-898f-64604a7e7611,109,56,得禾能源股份有限公司,雲林一期太陽光電發電業電廠(屋頂型),109/10/19,1639,88.04,雲林縣,林內鄉,新興段,1453
186253ca-2757-46e1-b16d-1679cb58e362,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,966
ff40c315-0cba-4527-bddb-aeec75054044,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,966-1
431a2712-c185-4943-ac9d-338f6200542d,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,970
f7cd3ba0-dd1f-438b-8d45-39200e5f4042,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,970-1
a4682cb7-a4a5-456d-a48a-e4544b799f19,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,970-2
d55e663f-dbfe-4d25-8682-5cfc858139cb,109,57,廣宇能源股份有限公司,廣宇一期嘉義太陽能發電廠(第四階段),109/11/27,14231.03,1663.2,嘉義縣,東石鄉,慈安段,970-3
792abd06-758f-461d-ab65-47446a6ebfff,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,62
6e5471b4-029e-4140-8e61-6bdb0dca4937,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,63
c16f9692-ce26-4428-90c6-5990465c6099,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,64
62ce1c09-96fd-4881-8c44-4147b2edf2de,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,87
2878909f-cf92-4d71-936a-2871c0bfcd1e,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,88
a180bbce-7170-4f0d-b09a-5c95f84e7ac4,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,89
4271cc65-3781-478d-afdb-6298d1d4667b,109,58,得禾能源股份有限公司,屏南京沅鎢業太陽光電發電業籌設計畫(屋頂型),109/10/29,14861,846.63,屏東縣,枋寮鄉,屏南段,94-8
d759ea7a-5634-48e3-b01a-7a892f796cf7,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,207-4
ca2575d5-2783-45ff-8d35-db3f3f512ce2,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,207-6
5c793cd8-f9c7-4885-be15-80613e566433,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,208
4cde0483-0b18-4d14-98a9-753ff7619755,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,208-8
e18ec25b-36e9-4d23-9eaa-485385387282,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,208-9
b6f444f6-18a0-4a92-9982-059c4d0aa349,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,209
7d6ac143-2f4f-4f06-9ff0-1e3b0084e6a7,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,209-14
855babb2-acc2-4b56-aa18-0785d35d912c,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,209-15
9b4b92aa-47d0-4d74-8590-12b06e81202d,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,209-16
19a5627d-0a83-4133-8f40-3f01d33adab9,109,59,昊陽電業股份有限公司,昊陽二號太陽光電發電廠,109/12/16,17008,1249.61,台南市,北門區,溪底寮段二重港小段,209-17
168e7734-f3b8-4346-8b6d-c0acca7d941e,109,60,得禾能源股份有限公司,彰化有鴻工業太陽光電發電場(屋頂型),109/10/27,6541.29,497.86,彰化縣,線西鄉,線西鄉西興段,77-48
d869765e-e188-471e-a641-db09e31d94ee,109,61,元昱太陽光電股份有限公司,屏東縣東港鎮三西和滯洪池水面浮力式太陽光電發電廠設置計畫,109/12/17,83032.22,3822,屏東縣,東港鎮,三和段,109
4fb5a1e9-c7f1-4729-b976-690ac9a06859,109,61,元昱太陽光電股份有限公司,屏東縣東港鎮三西和滯洪池水面浮力式太陽光電發電廠設置計畫,109/12/17,83032.22,3822,屏東縣,東港鎮,三和段,113
6eb5ecdf-b335-4f0e-9081-96f7a938f4d7,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1127
1d4d1d66-ff3c-4992-93ba-953af41614fa,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1128
cf4246fc-1db3-4c18-a859-7e85b75ebd5a,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1129
3bbbefb8-c54c-430a-afa2-faff5c99fa94,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1130
f3f3208c-3862-411f-bd01-c72d7811d6fa,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1131
4ec0bfa5-8549-417a-b999-84084b705516,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1132
aa3bce3b-af27-4169-9f08-2dac26075052,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1133
c02f86e1-94d3-46ff-b080-48be18a44209,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1134
c00fce35-bb06-4a98-b87a-185c7b7b6fb0,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1135
0fd0a098-b574-4e7e-9ae0-5cabb8bf4f01,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1136
b438556e-db81-44c5-973d-a84750a556b2,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1152
c32e9460-a05b-4c11-bab8-8c9d4d06f7f6,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1153
dcbcb609-06e0-465e-9a17-5d19c3c27525,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1174
2d52316a-1d8f-44e0-91b6-914fac9825cc,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1175
d586f6bd-4a1d-4776-89ab-5cbf72201d3d,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1178
74b4b687-9713-436a-8744-9e02bde1eaa3,109,62,同陽能源股份有限公司,後龍水尾滯洪池水面型太陽光電系統,109/12/18,169275.54,9626.76,苗栗縣,後龍鎮,秀水段,1179
5b33a7dc-08f2-44f2-af0b-a590ee45823b,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,696
de70fef9-d9b9-4f32-94f7-18ae3ebd6a8e,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,697
86bccd17-20b2-46e5-826b-ee1924c56b34,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,717
10eb41fc-b43b-4e56-9f70-68011e5db36b,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,718
8dedcc35-a30e-4ac8-b2d6-ee11367abfd1,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,719
00fa0a43-efe5-4cc9-af06-875266d64821,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,928
8337d2ba-dfab-405c-ae69-fbf61faec513,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,985
f6b187c1-9650-4a15-9a5c-1c3bc3903a96,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,936
b7edd23c-9a2d-415f-b696-901ac1126c84,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,937
f69c8888-532f-411f-a970-99d15c67e8ba,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,979
cc4b5037-45a6-4f72-b975-dbcb172a0dab,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,992
106d4700-aa4c-43ac-b942-51098bf122b9,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,993
900f1187-6f74-4402-9262-92d9a7ffa236,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1001
114db199-e88b-40a6-88b3-655875379830,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1003
7e5fd3c4-95af-4efe-87fe-0369a01c53ec,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1004
297ad232-5ab8-468b-8333-119aec718d4f,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1005
0319d71d-a9a9-4623-a03d-dadcc6df824b,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1012
f61d0f76-2dcf-4fbc-abc2-07ea92f19fff,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1013
45368a90-e070-4b7e-a2f3-9e7a80bfd44d,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1014
82c7375f-fca3-4928-a489-196382fd980d,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1049
aeabe7bd-69ba-4497-ab6b-ba208712d8cb,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1050
658f23b7-5a16-49f3-bd78-4e406f625d00,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1051
561cc606-62ac-4fee-9499-134f1ad80dd4,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1052
9b1ee0ea-296e-44dd-91c0-13dc587dea60,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1053
bf86a2df-3511-4bed-b6b9-c17ec1221df6,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,公平段,1054
19cf73d9-59fb-4bf7-8353-8db182bf37f7,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1582
326f750b-cb39-4733-bc48-d331c7be7016,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1583
779b4315-5b46-4d62-b440-1b8d22724848,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1660
3ac19024-5b76-4a18-9c51-67bd9259e89b,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1666
a24c01f9-fc99-4b24-a589-f8189910c2e3,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1667
53bd4338-0290-4983-a06a-5e90ae6e329c,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1668
bd1fff81-f746-453f-8f34-7daa16af477a,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1664
6d16120d-b7c6-4793-9e72-833ea21f64a4,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1678
9f00e79e-a1c3-4454-820e-dde48aeadd37,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1690
feb4d722-59a6-4501-8249-45225ac944fd,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1703
f9de4f25-9c56-4eb8-a2a4-dabd71a7145e,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1704
0d02df57-4e79-4873-80fc-19e2dfb6a940,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1705
7e18de65-728c-472c-a538-b9fe517ecf24,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1692
eae83c98-84e5-4da3-ba0c-68b18aed2ff6,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1706
39101cf7-e7e2-4df9-8e36-6474f5cee198,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1707
5ddf0997-006c-40ab-b3f3-f98a4f75ce4d,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1715
23cf17e9-7905-4352-aabb-382be1f63593,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1716
8dee49c3-ee60-47a0-bfc3-48f8ddd10386,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1724
12e2a1d2-638c-4d1b-9a53-01ed39de4af3,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1730
12851825-83b5-4b9f-9ead-c378b2f955dc,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1738
73b5f13c-aecc-48a4-a2bb-2a899d99da7e,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1739
390ad32c-6892-4277-857b-fd0b6eae8147,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1815
a500287b-b6cb-440e-b5f2-1e7f7ba3cbc9,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1816
12baa809-687b-4026-8a18-003ddfa2f1a6,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1835
f219abb9-14fe-4815-a418-148f188b3b16,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1842
a1ff95a5-772d-4287-ab7a-99d7813521c0,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,柬振新段,1843
236ab17c-f766-475c-92d2-d419deed58d8,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1153
6d6c9f8e-8c00-4cd6-b711-8c9c69111a41,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1154
5ea983ab-96f7-4439-a3c8-f818b9bef418,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1155
d64653b9-914c-401e-8158-93897b698b50,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1156
2db6afe1-1ce8-4757-829a-bf776a4c91fe,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1160
90f1a984-0c6a-41ef-afc6-d74f6af29b4c,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1162
ac7f1017-96d9-40ea-9a24-e1e3f8b1aa4a,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1177
9e9dcf9d-db1f-4bdb-9d6e-f624a20d40c8,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1206
db6849b0-8fff-40bc-bd98-b86a2824c0c4,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1222
46fb15e6-e914-4e8c-8294-207487718545,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1208
2cc6f15e-63d1-4bcb-9bfc-78653d01e8f9,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1263
caabac3a-2905-4f1c-995a-acfe0ed3908a,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1266
0a17dd50-b100-488f-a370-f4716c0246b5,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1267
194f03cf-a5d1-4952-b9c7-dfa6ab395153,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1294
5b955ecb-3d7c-4a4d-90a0-122ab8986bb8,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1296
d880ada5-b66d-466e-9eaa-0763b052a6d5,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1357
5b21b756-80c2-4146-99fc-219b238eb304,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1657
a438f9a6-7394-4749-8fe3-158b7f978d0b,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1772
eeec649d-5332-41eb-9717-5b5a3424814c,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,新日段,1774
3319f8fe-3bbc-49f3-bae3-e2c9b374f640,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,蕉場段,778
3a9ed7e0-fe04-472c-bd33-6a2b0c397dff,109,63,玉樹能源股份有限公司,玉樹能源第1-2期太陽光電發電廠,109/12/15,279678.82,30614.8,屏東縣,高樹鄉,蕉場段,779
